Campaign,Ad group,Keyword,Match type,Impressions,Clicks,Conversions,trans - us_qb001 - 19 - 1582695525771769364,QBSE_MCC_BuyNow_90 Days,QBOLive_MCC_Lead_90Days,trans - us_qb01d - 19 - 1582695525771241388,PSG_MCC_Order_90 Days,trans - us_qb00d - 19 - 1582695525771387916,QBES_MCC_Signup_90Days,trans - us_qb017 - 19 - 1582695525771849587,QBDT_MCC_Order_90 Days,trans - us_qb00- - 19 - 1582695525771704407,trans - us_qb01- - 19 - 1582695525771217054,Calls from ads,trans - us_qb00c - 19 - 1582695525771425165,trans - us_qb00a - 19 - 1582695525771567110,1099_MCC_Purchase_90 Days,trans - us_qb00g - 19 - 1582695525771448247,QBEcosystem_MCC_WWSUIVisit_90 Days,trans - us_qb01a - 19 - 1582695525771226066,trans - us_qb004 - 19 - 1582695525771799558,trans - us_qb00f - 19 - 1582695525771546228,trans - us_qb0 - 19 - 1582695525771833426,QBO_Advanced_MCC_BuyNow_90Days,QBSE_MCC_Sub_90 Days,trans - us_po00 - 19 - 1582695525771917573,trans - us_qb01k - 19 - 1582695525771972335,ProAdvisor_MCC_Signup_90 Days,QBOA_MCC_Signup_90 Days,trans - us_qb018 - 19 - 1582695525771856716,trans - us_qb00m - 19 - 1582695525771759376,QBSE_MCC_Signup_90 Days,QBO_MCC_Login_90Days,QBOLive_MCC_ScheduleConsult_90Days,trans - us_qb00r - 19 - 1582695525771539487,PayrollFirst_MCC_BuyNow_90 Days,trans - us_qb00q - 19 - 1582695525771416667,trans - us_pa0 - 19 - 1582695525771179557,trans - us_qb00i - 19 - 1582695525771365531,QBO_MCC_Signup_90 Days,QBO_MCC_BuyNow_90Days,trans - us_pr0 - 19 - 1582695525771209368,trans - us_ps0 - 19 - 1582695525771886990,QuickBooks Accounting+Invoice (Android) installs,trans - us_qb019 - 19 - 1582695525771864364,trans - us_qb01h - 19 - 1582695525771896332,All conv.,Cost,Total conv. value,CTR,Conv. rate,Avg. CPC,Avg. position,Top of page CPC,First page CPC,Quality score,Ad relevance,Expected clickthrough rate,Landing page experience,Labels,Campaign state,Ad group state,Keyword state,Campaign ID,Ad group ID,Keyword ID
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Basic,basic quickbooks,Exact,20.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.48,327.0,0.25,0.2,0.896, --,0.55,0.55,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607369632,299596793649
QB_US_GGL_Brand_Other_Exact_Search_Desktop_MMMarch20,Awareness_Overview,quickbooks overview,Exact,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.91,0.0,0.25,0.0,1.982, --,0.41,0.32,10,Above average,Above average,Above average, --,enabled,enabled,enabled,9648710399,102131350227,299596904609
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Amazon,amazon quickbooks,Exact,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, --,1.05,0.73,3,Below average,Below average,Average, --,enabled,enabled,enabled,8518794362,89370600227,301725210212
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Year - 2020,qb 2020,Exact,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.91,0.0,0.15,0.0,1.97, --,0.0,3.1,5,Below average,Below average,Above average, --,enabled,enabled,enabled,8517736047,83756497382,644647506865
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Industry_Small Business,small business quickbooks,Exact,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66,0.0,0.4,0.0,5.3325, --,0.24,0.21,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607370872,3018064058
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Pro - 2020,quickbook pro 2020,Exact,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.13,0.0,0.25,0.0,1.426, --,0.2,0.19,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607373912,657346116163
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Website,quickbooks hosting,Exact,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.15,0.0,1.236667, --,0.97,0.26,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607373432,703692307
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Upgrade_Year - 2020,quickbooks 2020 upgrade,Exact,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,0.0,0.1,0.0,3.84, --,1.72,1.72,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370603307,657346116923
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,Ancillary_Computer - PC,quickbooks for windows,Exact,20.0,2.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.92,5.46,300.47,0.1,0.4594,2.73, --,0.55,0.46,6,Below average,Average,Above average, --,enabled,enabled,enabled,1479750863,58838807898,298204086933
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Free,free version of quickbooks,Exact,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18,0.0,0.35,0.0,6.168571, --,0.19,0.07,9,Average,Above average,Above average, --,enabled,enabled,enabled,9656892385,99607379232,310885081898
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Computer,quickbooks for apple,Exact,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.05,0.0,11.36, --,1.86,1.62,8,Below average,Above average,Above average, --,enabled,enabled,enabled,1479750863,90204115367,299596893049
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,SKU_Desktop 2019,quickbooks pro 2019 desktop version,Exact,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.63,0.0,0.15789999999999998,0.0,6.543333, --,2.33,0.73,5,Below average,Below average,Above average, --,enabled,enabled,enabled,1479750863,67053469639,657346119083
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Download_Pro_Year - 2020,quickbooks pro 2020 download,Exact,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,0.0,0.10529999999999999,0.0,7.265, --,0.44,0.32,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370606387,657346119283
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Invoices_Template,quickbooks create invoice template,Exact,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.15789999999999998,0.0,3.27, --,0.93,0.93,5,Below average,Average,Average, --,enabled,enabled,enabled,8517736047,83756502422,787996449780
QB_US_GGL_Brand_Other_Exact_Search_Desktop_MMMarch20,Compare,quickbooks comparison chart,Exact,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.71,0.0,0.6842,0.0,0.977692, --,0.16,0.13,9,Average,Above average,Above average, --,enabled,enabled,enabled,9648710399,102131348787,299596890449
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,MAC_Pro - 2020,quickbooks pro for mac 2020,Exact,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,0.0,0.4211,0.0,6.46875, --,1.07,0.25,9,Average,Above average,Above average, --,enabled,enabled,enabled,9653421075,97487258845,657346119523
QB_US_GGL_Brand_Other_Exact_Search_Desktop_MMMarch20,Awareness_What?,what's quickbooks,Exact,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0.0,0.10529999999999999,0.0,6.015, --,0.85,0.85,6,Below average,Average,Above average, --,enabled,enabled,enabled,9648710399,102131350507,310784365351
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,SKU_Pro - 2020,quickbook pro 2020,Exact,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.71,0.0,0.36840000000000006,0.0,1.53, --,0.24,0.14,8,Below average,Above average,Above average, --,enabled,enabled,enabled,8517736047,83756497422,657346116163
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile_MMMarch20,Upgrade,quickbook upgrade,Exact,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.61,0.0,0.4211,0.0,4.95125, --,0.29,0.29,9,Average,Above average,Above average, --,enabled,enabled,enabled,9653558793,102266983874,299596883169
QB_US_GGL_Brand_Other_Exact_Search_Desktop,Consideration_Versions,quickbook versions,Exact,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.95,0.0,0.2632,0.0,0.99, --,0.35,0.35,7,Average,Average,Above average, --,enabled,enabled,enabled,1479751085,62756565332,362385235917
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Download_Year - 2020,quickbooks 2020 download,Exact,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.88,0.0,0.36840000000000006,0.0,2.554286, --,0.46,0.46,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370606187,657346116203
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,SKU_Premier Desktop 2020,quickbooks premier 2020 desktop,Exact,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.2632,0.0,1.818, --,0.97,0.11,8,Above average,Average,Above average, --,enabled,enabled,enabled,9653421075,97487258085,821755631707
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,Ancillary_Excel,microsoft quickbooks,Exact,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.82,964.0,0.2632,0.2,1.164, --,0.32,0.24,7,Average,Average,Above average, --,enabled,enabled,enabled,9656892385,99607370152,298204072693
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Year - 2019,quickbooks mac 2019 download,Exact,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.10529999999999999,0.0,3.61, --,0.76,0.31,6,Below average,Average,Above average, --,enabled,enabled,enabled,1479750863,90204116327,495140792124
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile_MMMarch20,SKU_Premier - 2020,quickbooks premier 2020,Exact,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.2632,0.0,0.674, --,0.26,0.26,7,Average,Above average,Average, --,enabled,enabled,enabled,9656892385,99607373952,657346119003
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,Ancillary_Computer - PC,quickbooks for pc,Exact,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,0.0,0.22219999999999998,0.0,2.6125, --,0.85,0.85,6,Below average,Average,Above average, --,enabled,enabled,enabled,1479750863,58838807898,299596894689
QB_US_GGL_Brand_Other_Exact_Search_Desktop,Compare,quickbooks comparison chart,Exact,18.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.63,1053.0,0.3333,0.3333,1.105, --,0.39,0.39,6,Below average,Average,Above average, --,enabled,enabled,enabled,1479751085,62756564372,299596890449
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Ancillary_Year - 2020,2020 quickbooks,Exact,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.16670000000000001,0.0,1.413333, --,0.29,0.25,6,Below average,Average,Above average, --,enabled,enabled,enabled,8517736047,83756497382,657346115003
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,SKU_Pro Desktop 2019,quickbooks desktop pro 2019 tutorial,Exact,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0556,0.0,3.33, --,0.93,0.86,3,Below average,Below average,Average, --,enabled,enabled,enabled,1479750863,67053469679,703934128306
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Purchase,how to get quickbooks,Exact,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.18,0.0,0.11109999999999999,0.0,3.09, --,0.83,0.83,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370600187,297230365819
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,SKU_Desktop 2019,quickbooks 2019 desktop,Exact,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.04,800.0,0.22219999999999998,0.25,1.76, --,0.61,0.5,6,Below average,Average,Above average, --,enabled,enabled,enabled,1479750863,67053469639,495140790204
QB_US_GGL_Brand_Other_Exact_Search_Desktop,Compare,what quickbooks do i need,Exact,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,201.51,17.0,0.3889,0.1429,28.787143, --,0.71,0.71,5,Below average,Below average,Above average, --,enabled,enabled,enabled,1479751085,62756564372,362385295397
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Price,quickbooks for small business price,Exact,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.33,0.0,0.2778,0.0,4.266, --,0.62,0.62,8,Below average,Above average,Above average, --,enabled,enabled,enabled,8518794362,89370601667,384149124130
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Previous Versions,quickbooks for mac 2016 download,Exact,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,0.0,0.11109999999999999,0.0,7.44, --,1.48,0.93,6,Below average,Average,Above average, --,enabled,enabled,enabled,1479750863,90204115647,362385249517
QB_US_GGL_Brand_Purchase_Exact_Search_Mobile,Monthly,quickbooks monthly fee,Exact,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.22219999999999998,0.0,1.545, --,0.66,0.66,6,Below average,Average,Above average, --,enabled,enabled,enabled,8518794362,89370601387,362385255757
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop_MMMarch20,MAC_Pro,quickbooks for macbook pro,Exact,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.87,0.0,0.22219999999999998,0.0,6.2175, --,0.39,0.33,9,Average,Above average,Above average, --,enabled,enabled,enabled,9653421075,97487258605,362385250317
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Computer,quickbooks for macbook,Exact,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.75,327.0,0.22219999999999998,0.25,12.9375, --,0.64,0.64,8,Below average,Above average,Above average, --,enabled,enabled,enabled,1479750863,90204115367,320903002921
QB_US_GGL_Brand_Ancillary_Exact_Search_Mobile,Invoices_Create,create invoices in quickbooks,Exact,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73,0.0,0.22219999999999998,0.0,1.9325, --,0.65,0.42,6,Below average,Average,Above average, --,enabled,enabled,enabled,8517736047,83756502382,84557059113
QBDT_US_GGL_Brand_Ancillary_Exact_Search_Desktop,MAC_Computer,is quickbooks compatible with mac,Exact,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,0.0556,0.0,11.33, --,0.58,0.58,5,Below average,Below average,Above average, --,enabled,enabled,enabled,1479750863,90204115367,297230378099
